Número;Série;Data de emissão;Situação;Natureza;Descrição;Código;Quantidade;Valor unitário;Valor total;Nome da Loja;Código no fornecedor;Nome;Marca;;Série;Data de emissão;Situação;Natureza;Descrição;Código;Quantidade;Valor unitário;Valor total;Nome da Loja;Nome;;Série;Data de emissão;Situação;Natureza;Descrição;Código;Quantidade;Valor unitário;Valor total;Nome da Loja
130146;2;08/06/2026 22:30;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Corante Liquido Bisnaga Pigmento Super Forte Uma Gota 50ml;LP4110;1;25;25;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130148;2;08/06/2026 22:36;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Selante Silicone Alta Vedacao Trincas Fissuras Dw240 420g;SE2440142;1;142,34;142,34;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
130150;2;08/06/2026 22:38;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Corante Liquido Bisnaga Pigmento Super Forte Uma Gota 50ml;LP04060;1;25;25;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130152;2;08/06/2026 23:18;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Massa Polimerica Cimento Pronto Cola Tijolos Blocos 2,5kg;TCB03010;1;24,96;24,96;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130154;2;08/06/2026 23:32;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Massa Polimerica Cimento Pronto Cola Tijolos Blocos 2,5kg;TCB03010;1;24,96;24,96;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130156;2;08/06/2026 23:48;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Wood Wood III - 497g;WD00000497;1;90,57;90,57;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;Wood Wood;;;;;;;;;;;;;;;;;;;;;;;
130158;2;09/06/2026 00:48;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Hidrofugante Para Gesso - Sos Gesso 1 Litro Drylevis;SG400001;1;132,68;132,68;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130160;2;09/06/2026 01:04;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cera de Carnauba Automotiva Liquida Auge 270ML - Creme;AUGE02;1;70;70;EOV - Mercado Livre;1;AGROCARNAUBA BRASIL LTDA;AUGE;;;;;;;;;;;;;;;;;;;;;;;
130164;2;09/06/2026 01:32;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cera de Carnauba Automotiva Liquida Auge 270ML - Creme;AUGE02;1;70;70;EOV - Mercado Livre;1;AGROCARNAUBA BRASIL LTDA;AUGE;;;;;;;;;;;;;;;;;;;;;;;
130166;2;09/06/2026 01:36;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit SOS Umidade 250G - 2 unidades;SU04000251;1;390,04;390,04;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA; DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
130170;2;09/06/2026 02:24;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Bisnaga 420g Zerotrinca;ZT040420;1;38,55;38,55;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130172;2;09/06/2026 02:26;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Resina 5 Em 1 Multiuso Base D agua Incolor Lt Shiner 3,6lt;LTRS36L;2;420,05;840,1;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130174;2;09/06/2026 02:28;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Tinta Esmalte Maritimo Direto Na Ferrugem Para Metal 900ml;EMF044209;1;62,28;62,28;EOV - Mercado Livre;EMF044209;IVA QUIMICA DO BRASIL LTDA;PULO DO GATO;;;;;;;;;;;;;;;;;;;;;;;
130177;2;09/06/2026 02:31;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Corante Liquido Bisnaga Pigmento Super Forte Uma Gota 50ml;LP04050;1;25;25;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130178;2;09/06/2026 02:31;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Corante Liquido Bisnaga Pigmento Super Forte Uma Gota 50ml;LP4090;1;25;25;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130178;2;09/06/2026 02:31;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Corante Liquido Bisnaga Pigmento Super Forte Uma Gota 50ml;LP04060;1;25;25;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130180;2;09/06/2026 03:04;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit 2 Fixador De Pedras Solta Hold Stone 1l + Borrifador 2l;KITBHS01;1;243,68;243,68;EOV - Mercado Livre;KITBHS01;EBAZAR.COM.BR LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
130182;2;09/06/2026 03:38;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Corante Liquido Bisnaga Pigmento Super Forte Uma Gota 50ml;LP04030;3;25;75;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130184;2;09/06/2026 04:28;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit Contra Umidade Smart Resina Massa Acrilica Acqua Zero P;MA0440023;3;161,37;484,1;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
130186;2;09/06/2026 05:08;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Manta Liquida Cimenticia Elastment Cimento Elastico 20kg;EB0440020;1;965,16;965,16;EOV - Mercado Livre;EB0440020;IVA QUIMICA DO BRASIL LTDA;ELASTMENT;;;;;;;;;;;;;;;;;;;;;;;
130190;2;09/06/2026 06:26;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Manta Liquida Cimenticia Elastment Cimento Elastico 20kg;EB0440020;1;899;899;EOV - Mercado Livre;EB0440020;IVA QUIMICA DO BRASIL LTDA;ELASTMENT;;;;;;;;;;;;;;;;;;;;;;;
130192;2;09/06/2026 06:39;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Rodape / Moldura / Sanca / Colagem Ultra Rapida Ac 5000 420g;AC5000145;2;59;118;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;ZERO TRINCA;;;;;;;;;;;;;;;;;;;;;;;
130194;2;09/06/2026 07:05;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Selante Silicone Alta Vedacao Trincas Fissuras Dw240 420g;SE2440142;1;142,34;142,34;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
130198;2;09/06/2026 07:33;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Massa Polimerica Cimento Pronto Cola Tijolos Blocos 2,5kg;TCB03010;1;24,96;24,96;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
213412;1;09/06/2026 07:59;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Verniz Wood Wood PU 70 Base Água para Madeira 900ML;WV0100009;1;231,63;231,63;EOV - Wake;WV0100009;IVA QUIMICA DO BRASIL LTDA;Wood Wood;;;;;;;;;;;;;;;;;;;;;;;
213413;1;09/06/2026 07:59;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Verniz Wood Wood PU 70 Base Água para Madeira 900ML;WV0100009;1;243,82;243,82;EOV - Wake;WV0100009;IVA QUIMICA DO BRASIL LTDA;Wood Wood;;;;;;;;;;;;;;;;;;;;;;;
213414;1;09/06/2026 07:59;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Smart Resina 900ML Fosca;SR0400009;2;108,49;216,98;Comercial Interno;SR0400009;IVA QUIMICA DO BRASIL LTDA;SMART;;;;;;;;;;;;;;;;;;;;;;;
213411;1;09/06/2026 07:59;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Tinta Impermeabilizante Protelha Plus 3,6L Branco;PRO0000136;1;214,34;214,34;EOV - Wake;;IVA QUIMICA DO BRASIL LTDA;UMA TINTA;;;;;;;;;;;;;;;;;;;;;;;
213415;1;09/06/2026 08:05;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Smart Resina 900ML Semi Brilho;SR0100009;1;124,81;124,81;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;SMART;;;;;;;;;;;;;;;;;;;;;;;
213416;1;09/06/2026 08:09;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Nex Floor Granito Líquido 1,250KG Cinza Corumbá - Cristal;CNFGL3125;1;316,8;316,8;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;CRISTAL;;;;;;;;;;;;;;;;;;;;;;;
213417;1;09/06/2026 08:09;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Película Líquida 900ML;LG0100009;1;142,29;142,29;EOV - Mercado Livre;LG0100009;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213418;1;09/06/2026 08:11;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Tech Cola Bloco - Argamassa Pronta para Assentamento 2,5KG Pulo do Gato;CLB00001025;1;44,81;44,81;Eov Shopee 2026;CLB00001025;IVA QUIMICA DO BRASIL LTDA;PULO DO GATO;;;;;;;;;;;;;;;;;;;;;;;
213419;1;09/06/2026 08:14;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Película Líquida 900ML;LG0100009;2;142,29;284,58;EOV - Mercado Livre;LG0100009;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213420;1;09/06/2026 08:15;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Piso Liquido Cimentício Autonivelante 20KG Off White;LA0441020;1;325,65;325,65;EOV - Mercado Livre;LA0440020;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213421;1;09/06/2026 08:16;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Piso Liquido Cimentício Autonivelante 20KG Cinza;LA0440020;1;325,65;325,65;EOV - Mercado Livre;LA0440020;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213423;1;09/06/2026 08:17;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Selante Acrílico Zero Trinca 420G;ZT04001420;2;34,39;68,78;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;SMART;;;;;;;;;;;;;;;;;;;;;;;
213424;1;09/06/2026 08:19;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola para Madeira Wood Wood 3 - 497G;WD00000497;1;74,24;74,24;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;Wood Wood;;;;;;;;;;;;;;;;;;;;;;;
213425;1;09/06/2026 08:25;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Shampoo para Telhas Power Shower 5L Cristal;C2763;1;102,48;102,48;Eov Shopee 2026;;-;CRISTAL;;;;;;;;;;;;;;;;;;;;;;;
213426;1;09/06/2026 08:27;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Tech Cola Bloco - Argamassa Pronta para Assentamento 2,5KG Pulo do Gato;CLB00001025;1;24,96;24,96;EOV - Mercado Livre;CLB00001025;IVA QUIMICA DO BRASIL LTDA;PULO DO GATO;;;;;;;;;;;;;;;;;;;;;;;
213427;1;09/06/2026 08:30;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Aditivo para Argamassas Tech Liga 150G - Pulo do Gato;PTL0400015;1;39,9;39,9;Eov Shopee 2026;PTL0400015;IVA QUIMICA DO BRASIL LTDA;PULO DO GATO;;;;;;;;;;;;;;;;;;;;;;;
213428;1;09/06/2026 08:30;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Pincel Silicone Wood Wood;SB01075;1;34,38;34,38;EOV - Mercado Livre;SB01075;IVA QUIMICA DO BRASIL LTDA;WOOD WOOD;;;;;;;;;;;;;;;;;;;;;;;
213429;1;09/06/2026 08:32;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Transfer 150ml;RT00150;1;39,66;39,66;Eov Shopee 2026;RT00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213430;1;09/06/2026 08:32;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Transfer 150ml;RT00150;1;39,66;39,66;Eov Shopee 2026;RT00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213431;1;09/06/2026 08:34;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Protelha Fast Tape Cristal 10cm x 5m - Fita Aluminizada de Copolímero Sintético;FT000105;2;134,2;268,4;EOV - Mercado Livre;;RIO CHENS IMPORT. E EXPORTAD. LTDA;Cristal;;;;;;;;;;;;;;;;;;;;;;;
213432;1;09/06/2026 08:35;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Resina para Pedras Hold Stone Pro 1L;HSP0100001;1;379,99;379,99;EOV - Mercado Livre;HSP0100001;IVA QUIMICA DO BRASIL LTDA;HOLD STONE;;;;;;;;;;;;;;;;;;;;;;;
213433;1;09/06/2026 08:35;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Filme 150ML Transfix;RF00150;1;102,17;102,17;EOV - Mercado Livre;RF00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213434;1;09/06/2026 08:37;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Piso Vinílico E Emborrachado AC10000 1KG;AC1000301;1;99,4;99,4;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;PROFIXX;;;;;;;;;;;;;;;;;;;;;;;
213435;1;09/06/2026 08:37;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Primer Promotor de Aderência Ultragrip 1KG;UGP0440001;1;143,24;143,24;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;SMART;;;;;;;;;;;;;;;;;;;;;;;
213436;1;09/06/2026 08:38;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Piso Vinílico E Emborrachado AC10000 1KG;AC1000301;1;107,35;107,35;Eov Shopee 2026;;IVA QUIMICA DO BRASIL LTDA;PROFIXX;;;;;;;;;;;;;;;;;;;;;;;
213439;1;09/06/2026 08:44;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Shampoo para Telhas Power Shower 5L Cristal;C2763;1;112,48;112,48;EOV - Mercado Livre;;-;CRISTAL;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Disco de Lixa Abranet Ace 6 ''/ 150MM P600 Mirka;AC24105061;4;8,13;32,52;EOV - Wake;AC24105061;MIRKA BRASIL LTDA;MIRKA;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Disco de Lixa Abranet Ace 6 ''/ 150MM P800 Mirka;AC24105081;4;7,6;30,4;EOV - Wake;AC24105081;MIRKA BRASIL LTDA;MIRKA;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Suporte para Disco de Lixa com Velcro e Adaptador 150MM Bestfer;BFH1111;1;19,99;19,99;EOV - Wake;BFH1111;RIO CHENS IMPORT. E EXPORTAD. LTDA;BESTFER;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Cold Transfer Metallic - Folha de Transferência 10cmx5m Ouro;ML01819100;1;43,89;43,89;EOV - Wake;ML01819100;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cera de Carnaúba Automotiva Líquida Auge 270ML - Creme;AUGE02;1;56,99;56,99;EOV - Wake;1;AGROCARNAUBA BRASIL LTDA;AUGE;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Pigmento Uma Gota 50ML Castanho;UG04741050;1;12,54;12,54;EOV - Wake;UG04741050;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Pigmento Uma Gota 50ML Jade;UG04939050;1;12,54;12,54;EOV - Wake;UG04939050;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Pigmento Uma Gota 50ML Preto;UG04010050;2;12,54;25,08;EOV - Wake;UG04010050;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Pigmento Uma Gota 50ML Amarelo Óxido;UG04817050;1;12,54;12,54;EOV - Wake;UG04817050;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Pigmento Uma Gota 50ML Marrom;UG04722050;1;12,54;12,54;EOV - Wake;UG04722050;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Pigmento Uma Gota 50ML Café Arábica;UG04773050;1;12,54;12,54;EOV - Wake;UG04773050;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Disco de Lixa Abranet Ace 6 ''/ 150MM P320 Mirka;AC24105032;4;8,13;32,52;EOV - Wake;AC24105032;MIRKA BRASIL LTDA;MIRKA;;;;;;;;;;;;;;;;;;;;;;;
213438;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Disco de Lixa Abranet Ace 6 ''/ 150MM P400 Mirka;AC24105041;4;8,13;32,52;EOV - Wake;AC24105041;MIRKA BRASIL LTDA;MIRKA;;;;;;;;;;;;;;;;;;;;;;;
213437;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cimento Elástico Elastment 4KG Cinza;EB0440004;1;223,61;223,61;EOV - Wake;EB0440004;IVA QUIMICA DO BRASIL LTDA;ELASTMENT;;;;;;;;;;;;;;;;;;;;;;;
213437;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Drymanta G60 25M x 16CM;DM011625;1;69,67;69,67;EOV - Wake;DM011625;IVA QUIMICA DO BRASIL LTDA;DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
213437;1;09/06/2026 08:45;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Smart Resina 900ML Fosca;SR0400009;1;114,2;114,2;EOV - Wake;SR0400009;IVA QUIMICA DO BRASIL LTDA;SMART;;;;;;;;;;;;;;;;;;;;;;;
213440;1;09/06/2026 08:47;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Nex Floor Granito Líquido 1,250KG Branco Ceará - Cristal;CNFGL0125;1;312,83;312,83;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;CRISTAL;;;;;;;;;;;;;;;;;;;;;;;
130201;2;09/06/2026 08:49;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit 2 Fixador De Pedras Solta Hold Stone 1l + Borrifador 2l;KITBHS01;1;243,68;243,68;EOV - Mercado Livre;KITBHS01;EBAZAR.COM.BR LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213441;1;09/06/2026 08:50;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Primer Promotor de Aderência Ultragrip 1KG;UGP0440001;1;143,24;143,24;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;SMART;;;;;;;;;;;;;;;;;;;;;;;
213442;1;09/06/2026 08:52;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Protelha Fast Tape Cristal 10cm x 5m - Fita Aluminizada de Copolímero Sintético;FT000105;1;134,2;134,2;EOV - Mercado Livre;;RIO CHENS IMPORT. E EXPORTAD. LTDA;Cristal;;;;;;;;;;;;;;;;;;;;;;;
213443;1;09/06/2026 08:54;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Concre Fast 4KG;COF0400804;1;124,07;124,07;Eov Shopee 2026;;IVA QUIMICA DO BRASIL LTDA;SMART CIMENTO;;;;;;;;;;;;;;;;;;;;;;;
213444;1;09/06/2026 08:56;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Pigmento Uma Gota 50ML Amarelo Óxido;UG04817050;2;25;50;EOV - Mercado Livre;UG04817050;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213445;1;09/06/2026 08:59;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Filme 150ML Transfix;RF00150;1;102,17;102,17;EOV - Mercado Livre;RF00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213446;1;09/06/2026 09:00;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Grannistone Primer Promotor de Aderência 4KG Cinza Claro;TPG0440404;1;147,74;147,74;Eov Shopee 2026;TPG0440404;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213448;1;09/06/2026 09:03;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Microcimento 4,5KG Kalahari;LQ0433245;1;375,08;375,08;Eov Shopee 2026;LQ0433245;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213449;1;09/06/2026 09:04;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Disco de Lixa Abranet Ace 6 ''/ 150MM P320 Mirka;AC24105032;1;14,98;14,98;Eov Shopee 2026;AC24105032;MIRKA BRASIL LTDA;MIRKA;;;;;;;;;;;;;;;;;;;;;;;
213449;1;09/06/2026 09:04;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Disco de Lixa Abranet Ace 6 ''/ 150MM P400 Mirka;AC24105041;1;14,98;14,98;Eov Shopee 2026;AC24105041;MIRKA BRASIL LTDA;MIRKA;;;;;;;;;;;;;;;;;;;;;;;
213449;1;09/06/2026 09:04;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Disco de Lixa Abranet Ace 6 ''/ 150MM P600 Mirka;AC24105061;1;14,98;14,98;Eov Shopee 2026;AC24105061;MIRKA BRASIL LTDA;MIRKA;;;;;;;;;;;;;;;;;;;;;;;
213449;1;09/06/2026 09:04;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Disco de Lixa Abranet Ace 6 ''/ 150MM P1000 Mirka;AC24105092;1;14,96;14,96;Eov Shopee 2026;AC24105092;MIRKA BRASIL LTDA;MIRKA;;;;;;;;;;;;;;;;;;;;;;;
213447;1;09/06/2026 09:04;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Grannistone 25KG Off White;GN0405325;1;714,78;714,78;Comercial Interno;GN0405325;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213450;1;09/06/2026 09:06;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Transfer 150ml;RT00150;3;39,66;118,98;Eov Shopee 2026;RT00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213451;1;09/06/2026 09:07;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Transfer 150ml;RT00150;1;39,66;39,66;Eov Shopee 2026;RT00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
130203;2;09/06/2026 09:07;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit SOS Umidade 250G - 2 unidades;SU04000251;1;390,04;390,04;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA; DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
213453;1;09/06/2026 09:09;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Transfer 150ml;RT00150;1;39,66;39,66;Eov Shopee 2026;RT00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213454;1;09/06/2026 09:09;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Película Líquida 900ML;LG0100009;1;153,67;153,67;Eov Shopee 2026;LG0100009;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213452;1;09/06/2026 09:09;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Piso Vinílico E Emborrachado Ac10000 4KG;AC1000304;1;231,53;231,53;EOV - Wake;;IVA QUIMICA DO BRASIL LTDA;PROFIXX;;;;;;;;;;;;;;;;;;;;;;;
213455;1;09/06/2026 09:10;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Transfer 150ml;RT00150;1;39,66;39,66;Eov Shopee 2026;RT00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
